,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,prediction
4825,,293.36,0.0,0.0,90,2,0,4196,3239.994232619433
4826,,293.55,0.0,0.0,90,2,0,3957,3243.56165505642
4827,,293.55,0.0,0.0,90,3,0,3957,3082.2207901921256
4828,,293.55,0.0,0.0,90,2,0,3957,3243.56165505642
4829,,293.79,0.0,0.0,90,2,0,3940,3248.067872871561
4830,,293.79,0.0,0.0,90,3,0,3940,3086.7270080072667
4831,,293.79,0.0,0.0,90,2,0,3940,3248.067872871561
4832,,294.54,0.0,0.0,40,2,1,3589,4583.225557288944
4833,,294.54,0.0,0.0,40,3,1,3589,4421.88469242465
4834,,294.58,0.0,0.0,90,2,1,3571,4815.617606346289
4835,,294.58,0.0,0.0,90,3,1,3571,4654.276741481995
4836,,294.58,0.0,0.0,90,2,1,3571,4815.617606346289
4837,,295.09,0.0,0.0,75,2,1,3128,4755.701015377018
4838,,295.15,0.0,0.0,75,2,0,2782,3204.1108033309156
4839,,294.8,0.0,0.0,75,1,0,2835,3358.880100548129
4840,,294.28,0.0,0.0,75,1,0,2863,3349.116628615323
4841,,293.75,0.0,0.0,1,1,0,1928,2996.3366987297495
4842,,293.95,0.0,0.0,1,1,0,1226,3000.0918802423676
4843,,293.55,0.0,0.0,1,1,0,777,2992.5815172171324
4844,,292.82,0.0,0.0,1,1,0,570,2978.875104696077
4845,,292.0,0.0,0.0,90,1,0,350,3375.7998631979262
4846,,291.62,0.0,0.0,40,1,0,293,3137.024005569131
4847,,291.28,0.0,0.0,1,1,0,427,2949.960207048919
4848,,290.61,0.0,0.0,1,1,0,808,2937.38034898165
4849,,290.61,0.0,0.0,40,1,1,1012,4670.777105430298
4850,,291.51,0.0,0.0,40,1,1,1617,4687.675422237078
4851,,292.08,0.0,0.0,75,1,1,2417,4860.526398476414
4852,,293.01,0.0,0.0,90,1,0,3075,3394.763529836646
4853,,293.68,0.0,0.0,75,1,0,3656,3337.8510840774697
4854,,294.01,0.0,0.0,90,1,0,3993,3413.539437399735
4855,,294.22,0.0,0.0,90,1,0,3888,3417.4823779879844
4856,,294.54,0.0,0.0,90,1,0,4125,3423.4906684081725
4857,,294.95,0.0,0.0,75,1,0,4062,3361.696486682593
4858,,296.08,0.0,0.0,75,1,0,3901,3382.9132622288835
4859,,296.61,0.0,0.0,75,1,1,3584,4945.581259737209
4860,,297.01,0.0,0.0,75,1,1,3477,4953.091622762444
4861,,296.79,0.0,0.0,75,1,1,3010,4948.960923098565
4862,,296.42,0.0,0.0,75,1,0,2979,3389.297070800334
4863,,295.82,0.0,0.0,75,1,0,2353,3378.03152626248
4864,,295.43,0.0,0.0,75,1,0,1834,3370.708922312876
4865,,295.21,0.0,0.0,90,1,0,1101,3436.0705264754415
4866,,294.41,0.0,0.0,90,1,0,642,3421.049800424971
4867,,293.48,0.0,0.0,90,1,0,396,3403.5882063912977
4868,,292.35,0.0,0.0,1,1,0,291,2970.050428141425
4869,,291.72,0.0,0.0,1,1,0,310,2958.221606376679
4870,,290.79,0.0,0.0,1,1,0,873,2940.7600123430066
4871,,290.51,0.0,0.0,40,1,0,2947,3116.182748174101
4872,,290.42,0.0,0.0,75,1,0,5476,3276.6416254217993
4873,,290.82,0.0,0.0,90,1,1,6336,4906.361058773368
4874,,291.15,0.0,0.0,90,1,1,5676,4912.557108269188
4875,,291.81,0.0,0.0,90,1,1,4588,4924.949207260827
4876,,292.48,0.0,0.0,90,2,0,4270,3223.471433963915
4877,,292.61,0.0,0.0,90,2,0,4435,3225.9123019471162
4878,,292.67,0.0,0.0,75,2,0,4763,3157.5465525744557
4879,,292.67,0.0,0.0,75,2,0,4763,3157.5465525744557
4880,,293.75,0.0,0.0,90,2,0,4658,3247.316836569037
4881,,295.0,0.0,0.0,90,2,0,4923,3270.7867210228987
4882,,294.8,0.0,0.0,90,2,0,5691,3267.0315395102807
4883,,294.68,0.0,0.0,90,2,0,6556,3264.7784306027106
4884,,294.55,0.0,0.0,90,2,1,5922,4815.054329119397
4885,,293.57,0.0,0.0,90,2,1,4512,4796.653939707569
4886,,293.57,0.0,0.0,90,3,1,4512,4635.313074843275
4887,,293.57,0.0,0.0,90,2,1,4512,4796.653939707569
4888,,293.42,0.0,0.0,90,2,1,3078,4793.837553573107
4889,,293.42,0.0,0.0,90,2,1,3078,4793.837553573107
4890,,293.48,0.0,0.0,75,2,0,2611,3172.7550377005573
4891,,294.15,0.0,0.0,90,2,0,2240,3254.8271995942723
4892,,294.15,0.0,0.0,40,2,0,1861,3023.186186839451
4893,,293.22,0.0,0.0,75,1,0,1109,3329.214166598449
4894,,293.02,0.0,0.0,40,1,0,621,3163.3102761574546
4895,,292.55,0.0,0.0,90,1,0,396,3386.126612357625
4896,,292.22,0.0,0.0,40,1,0,314,3148.2895501069843
4897,,292.34,0.0,0.0,40,2,0,362,2989.20179415026
4898,,292.34,0.0,0.0,40,2,0,362,2989.20179415026
4899,,291.75,0.0,0.0,40,2,0,912,2978.124008688038
4900,,292.08,0.0,0.0,90,3,0,3013,3054.6202060743835
4901,,292.08,0.0,0.0,90,3,0,5905,3054.6202060743835
4902,,292.08,0.0,0.0,5,3,1,6283,4213.547250891075
4903,,293.07,0.0,0.0,40,3,1,5656,4394.284108306909
4904,,294.0,0.0,0.0,90,3,1,4948,4643.386715095403
4905,,294.79,0.0,0.0,90,3,0,4574,3105.502915570356
4906,,295.65,0.0,0.0,90,1,0,4531,3444.3319258032006
4907,,296.08,0.0,0.0,90,1,0,4911,3452.4055660553295
4908,,296.22,0.0,0.0,90,1,0,4777,3455.034193114162
4909,,297.15,0.0,0.0,90,1,0,5185,3472.4957871478346
4910,,297.65,0.0,0.0,40,1,0,6092,3250.2427281745577
4911,,298.15,0.0,0.0,40,1,0,6777,3259.6306819561014
4912,,298.35,0.0,0.0,75,1,1,6366,4978.251338896984
4913,,298.55,0.0,0.0,75,1,1,4701,4982.006520409602
4914,,297.69,0.0,0.0,75,2,1,3235,4804.518375041051
4915,,297.07,0.0,0.0,75,2,0,2975,3240.160545852047
4916,,296.08,0.0,0.0,75,1,0,2990,3382.9132622288835
4917,,295.3,0.0,0.0,75,1,0,2332,3368.2680543296738
4918,,294.15,0.0,0.0,75,1,0,1250,3346.6757606321207
4919,,292.72,0.0,0.0,1,1,0,684,2976.9975139397684
4920,,290.95,0.0,0.0,1,1,0,439,2943.7641575531006
4921,,289.65,0.0,0.0,1,1,0,328,2919.355477721084
4922,,288.65,0.0,0.0,1,1,0,387,2900.5795701579955
4923,,287.44,0.0,0.0,1,1,0,922,2877.860722006658
4924,,287.16,0.0,0.0,1,1,0,3022,2872.6034678889937
4925,,286.51,0.0,0.0,1,1,0,5767,2860.3991279729844
4926,,287.61,0.0,0.0,5,1,1,6127,4452.300673812657
4927,,289.81,0.0,0.0,5,1,1,5664,4493.607670451453
4928,,292.29,0.0,0.0,5,1,1,5157,4540.171921207914
4929,,294.15,0.0,0.0,1,1,0,4579,3003.8470617549847
4930,,296.08,0.0,0.0,5,1,0,4687,3058.6158443721333
4931,,297.01,0.0,0.0,5,3,0,5110,2753.395708677217
4932,,297.86,0.0,0.0,1,1,0,4998,3073.5056788140464
4933,,298.08,0.0,0.0,1,1,0,5227,3077.636378477925
4934,,298.75,0.0,0.0,1,1,0,6188,3090.216236545195
4935,,298.88,0.0,0.0,1,1,0,6781,3092.6571045283963
4936,,299.01,0.0,0.0,40,1,1,5644,4828.494728960247
4937,,299.0,0.0,0.0,40,1,1,4617,4828.306969884616
4938,,298.29,0.0,0.0,40,1,1,3560,4814.976075514823
4939,,297.29,0.0,0.0,1,1,0,3277,3062.803411503085
4940,,295.3,0.0,0.0,75,1,0,2777,3368.2680543296738
4941,,293.23,0.0,0.0,1,1,0,2123,2986.5732267969443
4942,,292.22,0.0,0.0,1,2,0,1283,2806.2686952939293
4943,,291.42,0.0,0.0,1,1,0,724,2952.5888341077525
4944,,291.28,0.0,0.0,40,2,0,424,2969.299332133385
4945,,291.36,0.0,0.0,75,1,0,308,3294.290978531103
4946,,291.85,0.0,0.0,40,1,0,368,3141.342464308642
4947,,291.51,0.0,0.0,40,1,0,928,3134.9586557371904
4948,,290.62,0.0,0.0,1,2,0,3013,2776.227243192987
4949,,289.72,0.0,0.0,1,1,0,5824,2920.6697912505015
4950,,290.55,0.0,0.0,40,1,1,6438,4669.650550976513
4951,,292.86,0.0,0.0,75,1,1,5778,4875.171606375625
4952,,294.08,0.0,0.0,75,1,1,4983,4898.078213602593
4953,,295.15,0.0,0.0,75,1,0,4510,3365.45166819521
4954,,296.21,0.0,0.0,75,1,0,4810,3385.354130212085
4955,,297.28,0.0,0.0,75,1,0,5062,3405.44435130459
4956,,298.35,0.0,0.0,1,1,0,5018,3082.70587351996
4957,,299.01,0.0,0.0,1,1,0,5434,3095.0979725115985
4958,,299.75,0.0,0.0,1,1,0,6192,3108.9921441082843
4959,,300.01,0.0,0.0,75,1,0,6890,3456.702578951823
4960,,300.08,0.0,0.0,75,1,1,6049,5010.7336589811275
4961,,299.75,0.0,0.0,1,1,1,4819,4661.708910608172
4962,,298.89,0.0,0.0,1,2,1,3709,4484.220765239621
4963,,297.89,0.0,0.0,75,1,0,3274,3416.8976549180743
4964,,297.29,0.0,0.0,1,2,0,2922,2901.4625466387906
4965,,296.69,0.0,0.0,75,2,0,2284,3233.0257009780735
4966,,295.59,0.0,0.0,40,1,0,1388,3211.5643585945936
4967,,294.99,0.0,0.0,1,1,0,830,3019.618824107981
4968,,294.22,0.0,0.0,1,1,0,500,3005.1613752844023
4969,,293.72,0.0,0.0,1,1,0,358,2995.7734215028577
4970,,293.44,0.0,0.0,1,1,0,384,2990.5161673851917
4971,,293.21,0.0,0.0,1,1,0,866,2986.197708645681
4972,,293.58,0.0,0.0,1,1,0,2843,2993.1447944440242
4973,,293.28,0.0,0.0,1,1,0,5432,2987.5120221750976
4974,,294.15,0.0,0.0,1,1,1,6361,4556.5638282548725
4975,,295.35,0.0,0.0,75,1,1,5671,4921.923616207717
4976,,297.02,0.0,0.0,1,1,1,4977,4610.450682960938
4977,,298.88,0.0,0.0,75,1,0,4801,3435.4858034055324
4978,,300.57,0.0,0.0,75,1,0,5025,3467.217087187153
4979,,301.75,0.0,0.0,1,1,0,5396,3146.543959234462
4980,,304.01,0.0,0.0,75,2,0,5168,3370.4653443398847
4981,,305.15,0.0,0.0,1,2,0,5614,3049.0411800846705
4982,,304.89,0.0,0.0,1,2,0,5993,3044.159444118267
4983,,303.94,0.0,0.0,90,2,0,6333,3438.643334636915
4984,,303.94,0.0,0.0,90,2,0,6333,3438.643334636915
4985,,303.86,0.0,0.0,75,2,1,5165,4920.36572470531
4986,,303.89,0.0,0.0,75,2,1,4369,4920.9290019322025
4987,,303.59,0.0,0.0,75,2,1,3688,4915.296229663275
4988,,303.59,0.0,0.0,75,2,1,3688,4915.296229663275
4989,,302.23,0.0,0.0,75,2,0,3123,3337.0442288775866
4990,,300.3,0.0,0.0,40,1,0,3118,3299.9988832167437
4991,,299.88,0.0,0.0,75,1,0,2778,3454.2617109686216
4992,,299.16,0.0,0.0,1,1,0,2666,3097.9143586460623
4993,,298.82,0.0,0.0,1,1,0,1386,3091.530550074611
4994,,298.76,0.0,0.0,1,1,0,825,3090.403995620826
4995,,298.62,0.0,0.0,1,1,0,587,3087.7753685619937
4996,,298.49,0.0,0.0,1,1,0,391,3085.3345005787924
4997,,298.49,0.0,0.0,1,2,0,402,2923.993635714498
4998,,297.76,0.0,0.0,1,1,0,772,3071.628088057737
4999,,297.69,0.0,0.0,1,1,0,1196,3070.313774528321
5000,,297.8,0.0,0.0,90,2,1,1651,4876.076028699436
5001,,297.8,0.0,0.0,90,3,1,1651,4714.735163835142
5002,,296.95,0.0,0.0,90,2,1,2329,4860.11650727081
5003,,296.95,0.0,0.0,90,2,1,2329,4860.11650727081
5004,,296.95,0.0,0.0,90,2,1,2329,4860.11650727081
5005,,295.08,0.0,0.0,90,2,1,3017,4825.005560127834
5006,,295.08,0.0,0.0,90,2,1,3017,4825.005560127834
5007,,295.08,0.0,0.0,90,3,1,3017,4663.664695263539
5008,,294.36,0.0,0.0,20,2,0,3514,2934.4727223257714
5009,,294.36,0.0,0.0,20,3,0,3514,2773.131857461477
5010,,294.36,0.0,0.0,20,2,0,3514,2934.4727223257714
5011,,294.46,0.0,0.0,90,2,0,3907,3260.64773093883
5012,,294.46,0.0,0.0,90,3,0,3907,3099.3068660745357
5013,,294.46,0.0,0.0,90,2,0,3907,3260.64773093883
5014,,294.87,0.0,0.0,90,2,0,4494,3268.3458530396974
5015,,294.87,0.0,0.0,90,3,0,4494,3107.004988175403
5016,,295.46,0.0,0.0,90,2,0,4834,3279.4236385019194
5017,,295.46,0.0,0.0,90,3,0,4834,3118.082773637625
5018,,296.08,0.0,0.0,90,2,0,4900,3291.064701191035
5019,,296.08,0.0,0.0,90,2,0,4900,3291.064701191035
5020,,298.28,0.0,0.0,1,2,0,4363,2920.0506951262487
5021,,300.22,0.0,0.0,75,1,0,4495,3460.645519540072
5022,,301.95,0.0,0.0,1,1,1,4053,4703.015907246968
5023,,302.75,0.0,0.0,1,1,1,3987,4718.036633297439
5024,,302.89,0.0,0.0,1,1,1,3223,4720.665260356272
5025,,302.76,0.0,0.0,75,1,0,2928,3508.3363247503185
5026,,301.62,0.0,0.0,1,2,0,2887,2982.762226386966
5027,,300.94,0.0,0.0,75,1,0,2606,3474.1641729854964
5028,,301.49,0.0,0.0,1,2,0,2047,2980.321358403765
5029,,301.68,0.0,0.0,1,2,0,1332,2983.8887808407517
5030,,301.69,0.0,0.0,1,2,0,866,2984.076539916383
5031,,301.37,0.0,0.0,1,1,0,659,3139.4091143604883
5032,,300.72,0.0,0.0,40,2,0,413,3146.543899528947
5033,,299.49,0.0,0.0,40,3,0,393,2962.1086683620533
5034,,299.49,0.0,0.0,40,2,0,393,3123.4495332263477
5035,,299.49,0.0,0.0,40,2,0,393,3123.4495332263477
5036,,298.22,0.0,0.0,40,2,0,552,3099.6041306212246
5037,,297.36,0.0,0.0,1,2,0,885,2902.7768601682073
5038,,297.36,0.0,0.0,1,2,0,885,2902.7768601682073
5039,,296.82,0.0,0.0,90,2,1,1185,4857.675639287609
5040,,297.35,0.0,0.0,1,2,1,1724,4455.305867592464
5041,,297.35,0.0,0.0,1,2,1,1724,4455.305867592464
5042,,298.48,0.0,0.0,40,2,1,2723,4657.202633087515
5043,,300.29,0.0,0.0,1,1,0,3488,3119.131134192353
5044,,301.51,0.0,0.0,40,1,0,3790,3322.7177313680813
5045,,302.75,0.0,0.0,75,1,0,4260,3508.1485656746872
5046,,303.35,0.0,0.0,90,1,0,4365,3588.9064140389874
5047,,303.68,0.0,0.0,75,1,0,4192,3525.6101597083607
5048,,303.94,0.0,0.0,75,2,0,4234,3369.151030810469
5049,,304.72,0.0,0.0,75,2,0,4404,3383.7962387096786
5050,,304.72,0.0,0.0,75,2,0,4404,3383.7962387096786
5051,,304.36,0.0,0.0,40,2,1,4175,4767.604969558479
5052,,304.36,0.0,0.0,40,2,1,4175,4767.604969558479
5053,,301.96,0.0,0.0,75,2,1,3843,4884.69150033544
5054,,301.96,0.0,0.0,75,2,1,3843,4884.69150033544
5055,,299.93,0.0,0.0,75,2,1,3613,4846.57640798237
5056,,298.82,0.0,0.0,75,2,0,3185,3273.0183840874524
5057,,298.82,0.0,0.0,75,2,0,3185,3273.0183840874524
5058,,298.01,0.0,0.0,75,2,0,2568,3257.809898961351
5059,,298.01,0.0,0.0,75,2,0,2568,3257.809898961351
5060,,297.16,0.0,0.0,90,2,0,2045,3311.3426813591714
5061,,296.44,0.0,0.0,1,2,0,1218,2885.503025210165
5062,,296.44,0.0,0.0,1,2,0,1218,2885.503025210165
5063,,295.58,0.0,0.0,90,2,0,627,3281.6767474094904
5064,,295.58,0.0,0.0,90,3,0,627,3120.335882545196
5065,,295.65,0.0,0.0,40,2,0,367,3051.3500481840847
5066,,295.65,0.0,0.0,40,2,0,367,3051.3500481840847
5067,,295.65,0.0,0.0,40,2,0,367,3051.3500481840847
5068,,295.65,0.0,0.0,40,3,0,367,2890.0091833197903
5069,,294.92,0.0,0.0,90,2,0,272,3269.2846484178517
5070,,294.92,0.0,0.0,90,2,0,272,3269.2846484178517
5071,,294.92,0.0,0.0,90,3,0,272,3107.9437835535573
5072,,294.84,0.0,0.0,90,2,0,365,3267.7825758128038
5073,,294.84,0.0,0.0,90,3,0,365,3106.4417109485094
5074,,294.84,0.0,0.0,90,2,0,365,3267.7825758128038
5075,,294.69,0.0,0.0,90,2,0,802,3264.966189678341
5076,,294.15,0.0,0.0,75,2,0,2891,3185.3348957678263
5077,,294.15,0.0,0.0,75,2,0,2891,3185.3348957678263
5078,,293.82,0.0,0.0,90,2,0,5541,3248.631150098454
5079,,293.82,0.0,0.0,90,2,0,5541,3248.631150098454
5080,,293.08,0.0,0.0,90,2,1,6386,4787.453745001655
5081,,293.08,0.0,0.0,90,2,1,6386,4787.453745001655
5082,,292.65,0.0,0.0,90,2,1,5765,4779.380104749527
5083,,292.88,0.0,0.0,90,2,1,4767,4783.698563489038
5084,,292.88,0.0,0.0,90,3,1,4767,4622.3576986247435
5085,,292.88,0.0,0.0,90,2,0,4161,3230.98179698915
5086,,292.88,0.0,0.0,90,3,0,4161,3069.6409321248557
5087,,292.88,0.0,0.0,90,2,0,4161,3230.98179698915
5088,,293.75,0.0,0.0,90,3,0,4435,3085.9759717047427
5089,,293.75,0.0,0.0,90,2,0,4435,3247.316836569037
5090,,294.36,0.0,0.0,90,2,0,4829,3258.7701401825216
5091,,294.36,0.0,0.0,90,3,0,4829,3097.429275318227
5092,,294.58,0.0,0.0,75,2,0,4743,3193.408536019955
5093,,294.58,0.0,0.0,75,3,0,4743,3032.0676711556607
5094,,294.58,0.0,0.0,75,2,0,4743,3193.408536019955
5095,,295.57,0.0,0.0,90,2,0,4935,3281.488988333859
5096,,295.57,0.0,0.0,90,3,0,4935,3120.148123469565
5097,,296.29,0.0,0.0,90,1,0,5558,3456.3485066435787
5098,,296.58,0.0,0.0,75,1,0,6757,3392.301216010427
5099,,297.41,0.0,0.0,75,1,1,6306,4960.60198578768
5100,,297.49,0.0,0.0,40,1,1,4352,4799.9553494643515
5101,,297.44,0.0,0.0,75,2,1,3248,4799.824398150278
5102,,297.01,0.0,0.0,90,1,0,2762,3469.867160089002
5103,,296.42,0.0,0.0,90,1,0,2460,3458.78937462678
5104,,296.09,0.0,0.0,75,1,0,1710,3383.101021304514
5105,,295.42,0.0,0.0,90,2,0,1012,3278.6726021993964
5106,,295.02,0.0,0.0,90,2,0,592,3271.1622391741603
5107,,293.89,0.0,0.0,90,2,0,373,3249.9454636278697
5108,,293.35,0.0,0.0,40,2,0,269,3008.1654607889805
5109,,292.82,0.0,0.0,40,2,0,369,2998.214229780543
5110,,292.92,0.0,0.0,90,2,0,893,3231.732833291674
5111,,292.92,0.0,0.0,90,2,0,893,3231.732833291674
5112,,292.08,0.0,0.0,90,2,0,3038,3215.961070938678
5113,,292.08,0.0,0.0,90,3,0,3038,3054.6202060743835
5114,,292.08,0.0,0.0,90,2,0,3038,3215.961070938678
5115,,291.42,0.0,0.0,90,2,0,5483,3203.56897194704
5116,,291.42,0.0,0.0,90,2,0,5483,3203.56897194704
5117,,291.42,0.0,0.0,90,3,0,5483,3042.2281070827457
5118,,290.95,0.0,0.0,90,2,1,5506,4747.461061892276
5119,,290.95,0.0,0.0,90,2,1,5506,4747.461061892276
5120,,290.68,0.0,0.0,90,2,1,4851,4742.391566850242
5121,,290.68,0.0,0.0,90,3,1,4851,4581.050701985948
5122,,290.75,0.0,0.0,90,2,1,4792,4743.705880379658
5123,,290.75,0.0,0.0,90,3,1,4792,4582.365015515364
5124,,290.75,0.0,0.0,90,2,1,4792,4743.705880379658
5125,,290.87,0.0,0.0,90,2,0,4244,3193.2422227873412
5126,,290.87,0.0,0.0,90,3,0,4244,3031.901357923047
5127,,290.87,0.0,0.0,90,2,0,4244,3193.2422227873412
5128,,290.75,0.0,0.0,90,2,0,4346,3190.9891138797702
5129,,290.75,0.0,0.0,90,3,0,4346,3029.648249015476
5130,,290.75,0.0,0.0,90,3,0,4346,3029.648249015476
5131,,290.75,0.0,0.0,90,2,0,4346,3190.9891138797702
5132,,290.46,0.0,0.0,90,2,0,4585,3185.544100686474
5133,,290.46,0.0,0.0,90,3,0,4585,3024.2032358221795
5134,,290.46,0.0,0.0,90,2,0,4585,3185.544100686474
5135,,290.54,0.0,0.0,90,2,0,4728,3187.046173291522
5136,,290.54,0.0,0.0,90,3,0,4728,3025.7053084272275
5137,,291.0,0.0,0.0,90,2,0,5109,3195.6830907705425
5138,,291.0,0.0,0.0,90,3,0,5109,3034.342225906248
5139,,291.0,0.0,0.0,90,2,0,5109,3195.6830907705425
5140,,291.44,0.0,0.0,90,3,0,5852,3042.6036252340073
5141,,291.44,0.0,0.0,90,3,0,5852,3042.6036252340073
5142,,291.44,0.0,0.0,90,2,0,5852,3203.9444900983017
5143,,291.44,0.0,0.0,90,2,0,5852,3203.9444900983017
5144,,292.22,0.0,0.0,90,2,0,6821,3218.5896979975114
5145,,292.22,0.0,0.0,90,3,0,6821,3057.248833133217
5146,,293.08,0.0,0.0,90,2,1,6085,4787.453745001655
5147,,292.86,0.0,0.0,90,2,1,4546,4783.323045337776
5148,,292.86,0.0,0.0,90,3,1,4546,4621.982180473482
5149,,292.86,0.0,0.0,90,2,1,4546,4783.323045337776
5150,,292.79,0.0,0.0,75,2,1,3263,4712.516427981915
5151,,292.79,0.0,0.0,75,3,1,3263,4551.17556311762
5152,,292.79,0.0,0.0,75,2,1,3263,4712.516427981915
5153,,292.58,0.0,0.0,90,2,0,2804,3225.3490247202226
5154,,292.58,0.0,0.0,90,2,0,2804,3225.3490247202226
5155,,292.22,0.0,0.0,90,2,0,2454,3218.5896979975114
5156,,292.22,0.0,0.0,90,2,0,2454,3218.5896979975114
5157,,291.86,0.0,0.0,90,2,0,1796,3211.8303712747993
5158,,291.86,0.0,0.0,90,2,0,1796,3211.8303712747993
5159,,291.65,0.0,0.0,90,2,0,1190,3207.88743068655
5160,,291.65,0.0,0.0,90,2,0,1190,3207.88743068655
5161,,291.48,0.0,0.0,90,2,0,663,3204.6955264008257
5162,,291.48,0.0,0.0,90,2,0,406,3204.6955264008257
5163,,291.48,0.0,0.0,90,2,0,406,3204.6955264008257
5164,,291.44,0.0,0.0,90,2,0,301,3203.9444900983017
5165,,291.36,0.0,0.0,75,2,0,385,3132.9501136668086
5166,,291.15,0.0,0.0,90,3,0,935,3037.158612040711
5167,,291.15,0.0,0.0,40,2,0,3134,2966.858464150184
5168,,291.08,0.0,0.0,90,2,0,5769,3197.1851633755896
5169,,291.08,0.0,0.0,75,3,1,6295,4519.068761184737
5170,,291.08,0.0,0.0,75,2,1,6295,4680.409626049031
5171,,291.82,0.0,0.0,75,3,1,5540,4532.962932781423
5172,,292.58,0.0,0.0,90,1,1,4890,4939.406656084405
5173,,294.15,0.0,0.0,90,1,0,4544,3416.1680644585667
5174,,295.44,0.0,0.0,75,1,0,4675,3370.8966813885063
5175,,296.58,0.0,0.0,75,1,0,4824,3392.301216010427
5176,,297.0,0.0,0.0,40,1,0,4941,3238.03838825855
5177,,297.79,0.0,0.0,75,3,0,5161,3092.338334433177
5178,,298.58,0.0,0.0,75,1,0,5864,3429.8530311366058
5179,,298.65,0.0,0.0,90,1,0,6811,3500.6596484924676
5180,,298.89,0.0,0.0,90,1,1,6439,5057.882632807497
5181,,298.69,0.0,0.0,90,1,1,4622,5054.127451294879
5182,,298.15,0.0,0.0,90,1,1,3418,5043.988461210811
5183,,297.49,0.0,0.0,90,1,0,3024,3478.879595719285
5184,,296.8,0.0,0.0,75,1,0,2758,3396.4319156743077
5185,,295.82,0.0,0.0,75,1,0,1956,3378.03152626248
5186,,295.22,0.0,0.0,1,1,0,1209,3023.9372828474916
5187,,294.35,0.0,0.0,1,1,0,634,3007.6022432676036
5188,,294.09,0.0,0.0,1,2,0,462,2841.3796424369048
5189,,293.36,0.0,0.0,1,2,0,348,2827.673229915851
5190,,292.95,0.0,0.0,1,2,0,426,2819.975107814984
5191,,292.49,0.0,0.0,1,2,0,938,2811.338190335963
5192,,291.75,0.0,0.0,1,2,0,3112,2797.4440187392775
5193,,290.88,0.0,0.0,1,2,0,5778,2781.1089791593895
5194,,290.95,0.0,0.0,1,2,1,6557,4335.140059188694
5195,,290.95,0.0,0.0,1,2,1,6557,4335.140059188694
5196,,291.35,0.0,0.0,75,1,1,5490,4846.819985955361
5197,,292.08,0.0,0.0,75,2,1,4982,4699.18553361212
5198,,293.02,0.0,0.0,1,1,0,4951,2982.630286208694
5199,,294.44,0.0,0.0,75,1,0,5167,3352.120773825417
5200,,295.3,0.0,0.0,1,1,0,5083,3025.4393554525377
5201,,296.29,0.0,0.0,75,1,0,4942,3386.8562028171327
5202,,296.51,0.0,0.0,1,1,0,5025,3048.1582036038753
5203,,297.22,0.0,0.0,40,1,0,5768,3242.1690879224298
5204,,297.51,0.0,0.0,40,1,0,6511,3247.614101115725
5205,,298.08,0.0,0.0,90,1,1,5997,5042.674147681395
5206,,297.58,0.0,0.0,75,1,1,4592,4963.793890073404
5207,,297.51,0.0,0.0,75,3,1,3823,4639.7978468154
5208,,297.23,0.0,0.0,1,1,0,3385,3061.6768570493005
5209,,295.8,0.0,0.0,75,1,0,3446,3377.6560081112184
5210,,294.08,0.0,0.0,75,1,0,2583,3345.361447102705
5211,,293.15,0.0,0.0,1,1,0,1455,2985.0711541918963
5212,,292.44,0.0,0.0,1,1,0,805,2971.7402598221033
5213,,291.65,0.0,0.0,1,1,0,471,2956.9072928472624
5214,,291.02,0.0,0.0,1,1,0,364,2945.0784710825164
5215,,290.3,0.0,0.0,1,1,0,384,2931.559817637093
5216,,289.82,0.0,0.0,1,1,0,876,2922.54738200681
5217,,289.22,0.0,0.0,1,1,0,3056,2911.281837468957
5218,,288.95,0.0,0.0,1,1,0,5460,2906.212342426922
5219,,289.22,0.0,0.0,1,1,1,6222,4463.998603968845
5220,,289.95,0.0,0.0,1,1,1,5604,4477.705016489899
5221,,291.57,0.0,0.0,1,1,1,5053,4508.121986742103
5222,,293.55,0.0,0.0,75,1,0,4765,3335.4102160942684
5223,,294.77,0.0,0.0,1,1,0,5128,3015.4881244441003
5224,,296.09,0.0,0.0,1,1,0,5225,3040.2723224273777
5225,,297.15,0.0,0.0,1,3,0,5104,2737.4930547156637
5226,,298.15,0.0,0.0,1,1,0,5351,3078.950692007341
5227,,299.15,0.0,0.0,1,1,0,5843,3097.72659957043
5228,,299.62,0.0,0.0,1,1,0,6010,3106.551276125083
5229,,299.48,0.0,0.0,75,1,1,5120,4999.468114443274
5230,,299.72,0.0,0.0,75,1,1,4676,5003.974332258416
5231,,299.58,0.0,0.0,75,1,1,3976,5001.345705199583
5232,,298.75,0.0,0.0,75,1,0,3535,3433.044935422331
5233,,296.51,0.0,0.0,75,1,0,3473,3390.9869024810114
5234,,294.82,0.0,0.0,1,1,0,3529,3016.4269198222546
5235,,292.65,0.0,0.0,1,1,0,3654,2975.6832004103517
5236,,291.87,0.0,0.0,1,1,0,1540,2961.037992511143
5237,,290.58,0.0,0.0,1,3,0,872,2614.1353420261685
5238,,290.01,0.0,0.0,1,3,0,629,2603.433074715208
5239,,289.22,0.0,0.0,1,3,0,407,2588.600107740368
5240,,288.73,0.0,0.0,1,3,0,513,2579.3999130344546
5241,,288.36,0.0,0.0,1,3,0,966,2572.4528272361113
5242,,288.36,0.0,0.0,1,3,0,966,2572.4528272361113
5243,,288.36,0.0,0.0,1,3,0,966,2572.4528272361113
